districtid,weekid,dose1,dose2
GJ_Mehsana,73,44945,31360
GJ_Mehsana,74,60875,25902
GJ_Morbi,1,0,0
GJ_Morbi,2,0,0
GJ_Morbi,3,0,0
GJ_Morbi,4,0,0
GJ_Morbi,5,0,0
GJ_Morbi,6,0,0
GJ_Morbi,7,0,0
GJ_Morbi,8,0,0
GJ_Morbi,9,0,0
GJ_Morbi,10,0,0
GJ_Morbi,11,0,0
GJ_Morbi,12,0,0
GJ_Morbi,13,0,0
GJ_Morbi,14,0,0
GJ_Morbi,15,0,0
GJ_Morbi,16,0,0
GJ_Morbi,17,0,0
GJ_Morbi,18,0,0
GJ_Morbi,19,0,0
GJ_Morbi,20,0,0
GJ_Morbi,21,0,0
GJ_Morbi,22,0,0
GJ_Morbi,23,0,0
GJ_Morbi,24,0,0
GJ_Morbi,25,0,0
GJ_Morbi,26,0,0
GJ_Morbi,27,0,0
GJ_Morbi,28,0,0
GJ_Morbi,29,0,0
GJ_Morbi,30,0,0
GJ_Morbi,31,0,0
GJ_Morbi,32,0,0
GJ_Morbi,33,0,0
GJ_Morbi,34,0,0
GJ_Morbi,35,0,0
GJ_Morbi,36,0,0
GJ_Morbi,37,0,0
GJ_Morbi,38,0,0
GJ_Morbi,39,0,0
GJ_Morbi,40,0,0
GJ_Morbi,41,0,0
GJ_Morbi,42,0,0
GJ_Morbi,43,0,0
GJ_Morbi,44,0,0
GJ_Morbi,45,332,0
GJ_Morbi,46,1247,0
GJ_Morbi,47,2599,0
GJ_Morbi,48,3742,0
GJ_Morbi,49,763,666
GJ_Morbi,50,48,906
GJ_Morbi,51,6224,1567
GJ_Morbi,52,5550,1505
GJ_Morbi,53,6383,917
GJ_Morbi,54,28837,325
GJ_Morbi,55,20179,1573
GJ_Morbi,56,17085,2614
GJ_Morbi,57,4418,2486
GJ_Morbi,58,2638,4129
GJ_Morbi,59,6053,10017
GJ_Morbi,60,6895,9586
GJ_Morbi,61,6955,12120
GJ_Morbi,62,1966,117
GJ_Morbi,63,4802,2635
GJ_Morbi,64,10749,2291
GJ_Morbi,65,23952,4079
GJ_Morbi,66,23666,3397
GJ_Morbi,67,34891,4134
GJ_Morbi,68,29940,6035
GJ_Morbi,69,12143,2672
GJ_Morbi,70,20401,4190
GJ_Morbi,71,29694,5485
GJ_Morbi,72,28876,7430
GJ_Morbi,73,40884,6133
GJ_Morbi,74,50896,6379
GJ_Narmada,1,0,0
GJ_Narmada,2,0,0
GJ_Narmada,3,0,0
GJ_Narmada,4,0,0
GJ_Narmada,5,0,0
GJ_Narmada,6,0,0
GJ_Narmada,7,0,0
GJ_Narmada,8,0,0
GJ_Narmada,9,0,0
GJ_Narmada,10,0,0
GJ_Narmada,11,0,0
GJ_Narmada,12,0,0
GJ_Narmada,13,0,0
GJ_Narmada,14,0,0
GJ_Narmada,15,0,0
GJ_Narmada,16,0,0
GJ_Narmada,17,0,0
GJ_Narmada,18,0,0
GJ_Narmada,19,0,0
GJ_Narmada,20,0,0
GJ_Narmada,21,0,0
GJ_Narmada,22,0,0
GJ_Narmada,23,0,0
GJ_Narmada,24,0,0
GJ_Narmada,25,0,0
GJ_Narmada,26,0,0
GJ_Narmada,27,0,0
GJ_Narmada,28,0,0
GJ_Narmada,29,0,0
GJ_Narmada,30,0,0
GJ_Narmada,31,0,0
GJ_Narmada,32,0,0
GJ_Narmada,33,0,0
GJ_Narmada,34,0,0
GJ_Narmada,35,0,0
GJ_Narmada,36,0,0
GJ_Narmada,37,0,0
GJ_Narmada,38,0,0
GJ_Narmada,39,0,0
GJ_Narmada,40,0,0
GJ_Narmada,41,0,0
GJ_Narmada,42,0,0
GJ_Narmada,43,0,0
GJ_Narmada,44,0,0
GJ_Narmada,45,71,0
GJ_Narmada,46,1144,0
GJ_Narmada,47,3942,0
GJ_Narmada,48,3779,0
GJ_Narmada,49,896,241
GJ_Narmada,50,1038,807
GJ_Narmada,51,1865,2129
GJ_Narmada,52,2179,3450
GJ_Narmada,53,8021,1592
GJ_Narmada,54,21845,794
GJ_Narmada,55,16974,680
GJ_Narmada,56,27649,850
GJ_Narmada,57,20717,1724
GJ_Narmada,58,11685,5892
GJ_Narmada,59,6010,5223
GJ_Narmada,60,3755,5845
GJ_Narmada,61,3534,7975
GJ_Narmada,62,778,5257
GJ_Narmada,63,2033,4619
GJ_Narmada,64,3617,5047
GJ_Narmada,65,10405,3386
GJ_Narmada,66,11739,3875
GJ_Narmada,67,18421,3578
GJ_Narmada,68,20383,2017
GJ_Narmada,69,8691,1052
GJ_Narmada,70,11619,1967
GJ_Narmada,71,16248,4655
GJ_Narmada,72,10063,4883
GJ_Narmada,73,21051,17020
GJ_Narmada,74,22955,23528
GJ_Navsari,1,0,0
GJ_Navsari,2,0,0
GJ_Navsari,3,0,0
GJ_Navsari,4,0,0
GJ_Navsari,5,0,0
GJ_Navsari,6,0,0
GJ_Navsari,7,0,0
GJ_Navsari,8,0,0
GJ_Navsari,9,0,0
GJ_Navsari,10,0,0
GJ_Navsari,11,0,0
GJ_Navsari,12,0,0
GJ_Navsari,13,0,0
GJ_Navsari,14,0,0
GJ_Navsari,15,0,0
GJ_Navsari,16,0,0
GJ_Navsari,17,0,0
GJ_Navsari,18,0,0
GJ_Navsari,19,0,0
GJ_Navsari,20,0,0
GJ_Navsari,21,0,0
GJ_Navsari,22,0,0
GJ_Navsari,23,0,0
GJ_Navsari,24,0,0
GJ_Navsari,25,0,0
GJ_Navsari,26,0,0
GJ_Navsari,27,0,0
GJ_Navsari,28,0,0
GJ_Navsari,29,0,0
GJ_Navsari,30,0,0
GJ_Navsari,31,0,0
GJ_Navsari,32,0,0
GJ_Navsari,33,0,0
GJ_Navsari,34,0,0
GJ_Navsari,35,0,0
GJ_Navsari,36,0,0
GJ_Navsari,37,0,0
GJ_Navsari,38,0,0
GJ_Navsari,39,0,0
GJ_Navsari,40,0,0
GJ_Navsari,41,0,0
GJ_Navsari,42,0,0
GJ_Navsari,43,0,0
GJ_Navsari,44,0,0
GJ_Navsari,45,644,0
GJ_Navsari,46,4516,0
GJ_Navsari,47,6969,0
GJ_Navsari,48,4062,0
GJ_Navsari,49,750,1625
GJ_Navsari,50,38,3955
GJ_Navsari,51,14513,5711
GJ_Navsari,52,10334,4327
GJ_Navsari,53,18110,364
GJ_Navsari,54,50992,89
GJ_Navsari,55,49275,3452
GJ_Navsari,56,40446,6781
GJ_Navsari,57,29282,10075
GJ_Navsari,58,19825,20947
GJ_Navsari,59,13221,21059
GJ_Navsari,60,8031,14382
GJ_Navsari,61,4779,19391
GJ_Navsari,62,1773,4069
GJ_Navsari,63,8393,5877
GJ_Navsari,64,11126,6697
GJ_Navsari,65,33513,3681
GJ_Navsari,66,38027,2066
GJ_Navsari,67,64593,11141
GJ_Navsari,68,28001,9755
GJ_Navsari,69,13962,7032
GJ_Navsari,70,18955,11780
GJ_Navsari,71,22359,15540
GJ_Navsari,72,24613,8947
GJ_Navsari,73,34716,16877
GJ_Navsari,74,59842,13725
GJ_Panchmahal,1,0,0
GJ_Panchmahal,2,0,0
GJ_Panchmahal,3,0,0
GJ_Panchmahal,4,0,0
GJ_Panchmahal,5,0,0
GJ_Panchmahal,6,0,0
GJ_Panchmahal,7,0,0
GJ_Panchmahal,8,0,0
GJ_Panchmahal,9,0,0
GJ_Panchmahal,10,0,0
GJ_Panchmahal,11,0,0
GJ_Panchmahal,12,0,0
GJ_Panchmahal,13,0,0
GJ_Panchmahal,14,0,0
GJ_Panchmahal,15,0,0
GJ_Panchmahal,16,0,0
GJ_Panchmahal,17,0,0
GJ_Panchmahal,18,0,0
GJ_Panchmahal,19,0,0
GJ_Panchmahal,20,0,0
GJ_Panchmahal,21,0,0
GJ_Panchmahal,22,0,0
GJ_Panchmahal,23,0,0
GJ_Panchmahal,24,0,0
GJ_Panchmahal,25,0,0
GJ_Panchmahal,26,0,0
GJ_Panchmahal,27,0,0
GJ_Panchmahal,28,0,0
GJ_Panchmahal,29,0,0
GJ_Panchmahal,30,0,0
GJ_Panchmahal,31,0,0
GJ_Panchmahal,32,0,0
GJ_Panchmahal,33,0,0
GJ_Panchmahal,34,0,0
GJ_Panchmahal,35,0,0
GJ_Panchmahal,36,0,0
GJ_Panchmahal,37,0,0
GJ_Panchmahal,38,0,0
GJ_Panchmahal,39,0,0
GJ_Panchmahal,40,0,0
GJ_Panchmahal,41,0,0
GJ_Panchmahal,42,0,0
GJ_Panchmahal,43,0,0
GJ_Panchmahal,44,0,0
GJ_Panchmahal,45,1393,0
GJ_Panchmahal,46,4967,0
GJ_Panchmahal,47,4773,0
GJ_Panchmahal,48,10095,0
GJ_Panchmahal,49,1264,2108
GJ_Panchmahal,50,374,3038
GJ_Panchmahal,51,19210,3161
GJ_Panchmahal,52,11694,6607
GJ_Panchmahal,53,22985,1625
GJ_Panchmahal,54,48088,673
GJ_Panchmahal,55,30945,6674
GJ_Panchmahal,56,54002,6130
GJ_Panchmahal,57,32166,6532
GJ_Panchmahal,58,23145,16649
GJ_Panchmahal,59,16391,20247
GJ_Panchmahal,60,7731,25748
GJ_Panchmahal,61,7267,16801
GJ_Panchmahal,62,1919,5095
GJ_Panchmahal,63,12396,6801
GJ_Panchmahal,64,11897,10799
GJ_Panchmahal,65,28291,4375
GJ_Panchmahal,66,35881,1907
GJ_Panchmahal,67,44925,7714
GJ_Panchmahal,68,21221,5253
GJ_Panchmahal,69,16920,2351
GJ_Panchmahal,70,24626,4700
GJ_Panchmahal,71,33948,7770
GJ_Panchmahal,72,31983,6436
GJ_Panchmahal,73,50693,16757
GJ_Panchmahal,74,68252,27052
GJ_Patan,1,0,0
GJ_Patan,2,0,0
GJ_Patan,3,0,0
GJ_Patan,4,0,0
GJ_Patan,5,0,0
GJ_Patan,6,0,0
GJ_Patan,7,0,0
GJ_Patan,8,0,0
GJ_Patan,9,0,0
GJ_Patan,10,0,0
GJ_Patan,11,0,0
GJ_Patan,12,0,0
GJ_Patan,13,0,0
GJ_Patan,14,0,0
GJ_Patan,15,0,0
GJ_Patan,16,0,0
GJ_Patan,17,0,0
GJ_Patan,18,0,0
GJ_Patan,19,0,0
GJ_Patan,20,0,0
GJ_Patan,21,0,0
GJ_Patan,22,0,0
GJ_Patan,23,0,0
GJ_Patan,24,0,0
GJ_Patan,25,0,0
GJ_Patan,26,0,0
GJ_Patan,27,0,0
GJ_Patan,28,0,0
GJ_Patan,29,0,0
GJ_Patan,30,0,0
GJ_Patan,31,0,0
GJ_Patan,32,0,0
GJ_Patan,33,0,0
GJ_Patan,34,0,0
GJ_Patan,35,0,0
GJ_Patan,36,0,0
GJ_Patan,37,0,0
GJ_Patan,38,0,0
GJ_Patan,39,0,0
GJ_Patan,40,0,0
GJ_Patan,41,0,0
GJ_Patan,42,0,0
GJ_Patan,43,0,0
GJ_Patan,44,0,0
GJ_Patan,45,445,0
GJ_Patan,46,3599,0
GJ_Patan,47,5664,0
GJ_Patan,48,6811,0
GJ_Patan,49,566,718
GJ_Patan,50,7,1709
GJ_Patan,51,12992,4231
GJ_Patan,52,8660,5902
GJ_Patan,53,13566,1310
GJ_Patan,54,35760,373
GJ_Patan,55,26014,1395
GJ_Patan,56,23657,4852
GJ_Patan,57,12682,3816
GJ_Patan,58,10006,7306
GJ_Patan,59,12935,8615
GJ_Patan,60,11324,15821
GJ_Patan,61,8422,12836
GJ_Patan,62,5537,596
GJ_Patan,63,12992,2598
GJ_Patan,64,17951,4192
GJ_Patan,65,36636,5077
GJ_Patan,66,30483,6253
GJ_Patan,67,46175,6208
GJ_Patan,68,31055,10634
GJ_Patan,69,21917,9444
GJ_Patan,70,25097,12790
GJ_Patan,71,24624,11771
GJ_Patan,72,34145,11527
GJ_Patan,73,37560,14567
GJ_Patan,74,52714,18247
GJ_Porbandar,1,0,0
GJ_Porbandar,2,0,0
GJ_Porbandar,3,0,0
GJ_Porbandar,4,0,0
GJ_Porbandar,5,0,0
GJ_Porbandar,6,0,0
GJ_Porbandar,7,0,0
GJ_Porbandar,8,0,0
GJ_Porbandar,9,0,0
GJ_Porbandar,10,0,0
GJ_Porbandar,11,0,0
GJ_Porbandar,12,0,0
GJ_Porbandar,13,0,0
GJ_Porbandar,14,0,0
GJ_Porbandar,15,0,0
GJ_Porbandar,16,0,0
GJ_Porbandar,17,0,0
GJ_Porbandar,18,0,0
GJ_Porbandar,19,0,0
GJ_Porbandar,20,0,0
GJ_Porbandar,21,0,0
GJ_Porbandar,22,0,0
GJ_Porbandar,23,0,0
GJ_Porbandar,24,0,0
GJ_Porbandar,25,0,0
GJ_Porbandar,26,0,0
GJ_Porbandar,27,0,0
GJ_Porbandar,28,0,0
GJ_Porbandar,29,0,0
GJ_Porbandar,30,0,0
GJ_Porbandar,31,0,0
GJ_Porbandar,32,0,0
GJ_Porbandar,33,0,0
GJ_Porbandar,34,0,0
GJ_Porbandar,35,0,0
GJ_Porbandar,36,0,0
GJ_Porbandar,37,0,0
GJ_Porbandar,38,0,0
GJ_Porbandar,39,0,0
GJ_Porbandar,40,0,0
GJ_Porbandar,41,0,0
GJ_Porbandar,42,0,0
GJ_Porbandar,43,0,0
GJ_Porbandar,44,0,0
GJ_Porbandar,45,635,0
GJ_Porbandar,46,1716,0
GJ_Porbandar,47,3260,0
GJ_Porbandar,48,2074,0
GJ_Porbandar,49,578,1169
GJ_Porbandar,50,58,1327
GJ_Porbandar,51,11199,2832
GJ_Porbandar,52,14555,1839
GJ_Porbandar,53,12272,309
GJ_Porbandar,54,14063,168
GJ_Porbandar,55,27333,3124
GJ_Porbandar,56,34905,7868
GJ_Porbandar,57,12925,10505
GJ_Porbandar,58,3959,7983
GJ_Porbandar,59,3231,8150
GJ_Porbandar,60,4202,20591
GJ_Porbandar,61,2373,9255
GJ_Porbandar,62,518,702
GJ_Porbandar,63,1167,1438
GJ_Porbandar,64,4558,1574
GJ_Porbandar,65,14305,763
GJ_Porbandar,66,16175,930
GJ_Porbandar,67,35551,2514
GJ_Porbandar,68,11488,3670
GJ_Porbandar,69,2946,3777
GJ_Porbandar,70,5020,5536
GJ_Porbandar,71,9789,10399
GJ_Porbandar,72,14168,5409
GJ_Porbandar,73,20584,10815
GJ_Porbandar,74,34623,6473
GJ_Rajkot,1,0,0
GJ_Rajkot,2,0,0
GJ_Rajkot,3,0,0
GJ_Rajkot,4,0,0
GJ_Rajkot,5,0,0
GJ_Rajkot,6,0,0
GJ_Rajkot,7,0,0
GJ_Rajkot,8,0,0
GJ_Rajkot,9,0,0
GJ_Rajkot,10,0,0
GJ_Rajkot,11,0,0
GJ_Rajkot,12,0,0
GJ_Rajkot,13,0,0
GJ_Rajkot,14,0,0
GJ_Rajkot,15,0,0
GJ_Rajkot,16,0,0
GJ_Rajkot,17,0,0
GJ_Rajkot,18,0,0
GJ_Rajkot,19,0,0
GJ_Rajkot,20,0,0
GJ_Rajkot,21,0,0
GJ_Rajkot,22,0,0
GJ_Rajkot,23,0,0
GJ_Rajkot,24,0,0
GJ_Rajkot,25,0,0
GJ_Rajkot,26,0,0
GJ_Rajkot,27,0,0
GJ_Rajkot,28,0,0
GJ_Rajkot,29,0,0
GJ_Rajkot,30,0,0
GJ_Rajkot,31,0,0
GJ_Rajkot,32,0,0
GJ_Rajkot,33,0,0
GJ_Rajkot,34,0,0
GJ_Rajkot,35,0,0
GJ_Rajkot,36,0,0
GJ_Rajkot,37,0,0
GJ_Rajkot,38,0,0
GJ_Rajkot,39,0,0
GJ_Rajkot,40,0,0
GJ_Rajkot,41,0,0
GJ_Rajkot,42,0,0
GJ_Rajkot,43,0,0
GJ_Rajkot,44,0,0
GJ_Rajkot,45,1483,0
GJ_Rajkot,46,5458,0
GJ_Rajkot,47,4596,0
GJ_Rajkot,48,4317,0
GJ_Rajkot,49,1506,2348
GJ_Rajkot,50,185,3831
GJ_Rajkot,51,19911,4610
GJ_Rajkot,52,14222,1898
GJ_Rajkot,53,24048,1941
GJ_Rajkot,54,41545,788
GJ_Rajkot,55,58593,4448
GJ_Rajkot,56,47409,8935
GJ_Rajkot,57,13018,10833
GJ_Rajkot,58,8143,14097
GJ_Rajkot,59,19936,26269
GJ_Rajkot,60,46103,27673
GJ_Rajkot,61,41377,19864
GJ_Rajkot,62,28700,119
GJ_Rajkot,63,119974,378
GJ_Rajkot,64,86609,683
GJ_Rajkot,65,44466,10359
GJ_Rajkot,66,32289,8024
GJ_Rajkot,67,26981,27685
GJ_Rajkot,68,27291,23739
GJ_Rajkot,69,17638,15635
GJ_Rajkot,70,34393,20030
GJ_Rajkot,71,32025,15351
GJ_Rajkot,72,33340,26298
GJ_Rajkot,73,48549,30953
GJ_Rajkot,74,52120,20509
GJ_Rajkot,1,0,0
GJ_Rajkot,2,0,0
GJ_Rajkot,3,0,0
GJ_Rajkot,4,0,0
GJ_Rajkot,5,0,0
GJ_Rajkot,6,0,0
GJ_Rajkot,7,0,0
GJ_Rajkot,8,0,0
GJ_Rajkot,9,0,0
GJ_Rajkot,10,0,0
GJ_Rajkot,11,0,0
GJ_Rajkot,12,0,0
GJ_Rajkot,13,0,0
GJ_Rajkot,14,0,0
GJ_Rajkot,15,0,0
GJ_Rajkot,16,0,0
GJ_Rajkot,17,0,0
GJ_Rajkot,18,0,0
GJ_Rajkot,19,0,0
GJ_Rajkot,20,0,0
GJ_Rajkot,21,0,0
GJ_Rajkot,22,0,0
GJ_Rajkot,23,0,0
GJ_Rajkot,24,0,0
GJ_Rajkot,25,0,0
GJ_Rajkot,26,0,0
GJ_Rajkot,27,0,0
GJ_Rajkot,28,0,0
GJ_Rajkot,29,0,0
GJ_Rajkot,30,0,0
GJ_Rajkot,31,0,0
GJ_Rajkot,32,0,0
GJ_Rajkot,33,0,0
GJ_Rajkot,34,0,0
GJ_Rajkot,35,0,0
GJ_Rajkot,36,0,0
GJ_Rajkot,37,0,0
GJ_Rajkot,38,0,0
GJ_Rajkot,39,0,0
GJ_Rajkot,40,0,0
GJ_Rajkot,41,0,0
GJ_Rajkot,42,0,0
GJ_Rajkot,43,0,0
GJ_Rajkot,44,0,0
GJ_Rajkot,45,1483,0
GJ_Rajkot,46,5458,0
GJ_Rajkot,47,4596,0
GJ_Rajkot,48,4317,0
GJ_Rajkot,49,1506,2348
GJ_Rajkot,50,185,3831
GJ_Rajkot,51,19911,4610
GJ_Rajkot,52,14222,1898
GJ_Rajkot,53,24048,1941
GJ_Rajkot,54,41545,788
GJ_Rajkot,55,58593,4448
GJ_Rajkot,56,47409,8935
GJ_Rajkot,57,13018,10833
GJ_Rajkot,58,8143,14097
GJ_Rajkot,59,19936,26269
GJ_Rajkot,60,46103,27673
GJ_Rajkot,61,41377,19864
GJ_Rajkot,62,28700,119
GJ_Rajkot,63,119974,378
GJ_Rajkot,64,86609,683
GJ_Rajkot,65,44466,10359
GJ_Rajkot,66,32289,8024
GJ_Rajkot,67,26981,27685
GJ_Rajkot,68,27291,23739
GJ_Rajkot,69,17638,15635
GJ_Rajkot,70,34393,20030
GJ_Rajkot,71,32025,15351
GJ_Rajkot,72,33340,26298
GJ_Rajkot,73,48549,30953
GJ_Rajkot,74,52120,20509
GJ_Sabarkantha,1,0,0
GJ_Sabarkantha,2,0,0
GJ_Sabarkantha,3,0,0
GJ_Sabarkantha,4,0,0
GJ_Sabarkantha,5,0,0
GJ_Sabarkantha,6,0,0
GJ_Sabarkantha,7,0,0
GJ_Sabarkantha,8,0,0
GJ_Sabarkantha,9,0,0
GJ_Sabarkantha,10,0,0
GJ_Sabarkantha,11,0,0
GJ_Sabarkantha,12,0,0
GJ_Sabarkantha,13,0,0
GJ_Sabarkantha,14,0,0
GJ_Sabarkantha,15,0,0
GJ_Sabarkantha,16,0,0
GJ_Sabarkantha,17,0,0
GJ_Sabarkantha,18,0,0
GJ_Sabarkantha,19,0,0
GJ_Sabarkantha,20,0,0
GJ_Sabarkantha,21,0,0
GJ_Sabarkantha,22,0,0
GJ_Sabarkantha,23,0,0
GJ_Sabarkantha,24,0,0
GJ_Sabarkantha,25,0,0
GJ_Sabarkantha,26,0,0
GJ_Sabarkantha,27,0,0
GJ_Sabarkantha,28,0,0
GJ_Sabarkantha,29,0,0
GJ_Sabarkantha,30,0,0
GJ_Sabarkantha,31,0,0
GJ_Sabarkantha,32,0,0
GJ_Sabarkantha,33,0,0
GJ_Sabarkantha,34,0,0
GJ_Sabarkantha,35,0,0
GJ_Sabarkantha,36,0,0
GJ_Sabarkantha,37,0,0
GJ_Sabarkantha,38,0,0
GJ_Sabarkantha,39,0,0
GJ_Sabarkantha,40,0,0
GJ_Sabarkantha,41,0,0
GJ_Sabarkantha,42,0,0
GJ_Sabarkantha,43,0,0
GJ_Sabarkantha,44,0,0
GJ_Sabarkantha,45,1403,0
GJ_Sabarkantha,46,4593,0
GJ_Sabarkantha,47,8770,0
GJ_Sabarkantha,48,7321,0
GJ_Sabarkantha,49,1269,2230
GJ_Sabarkantha,50,114,3580
GJ_Sabarkantha,51,30703,6242
GJ_Sabarkantha,52,14283,4374
GJ_Sabarkantha,53,24729,1264
GJ_Sabarkantha,54,36149,519
GJ_Sabarkantha,55,35122,12519
GJ_Sabarkantha,56,29532,12429
GJ_Sabarkantha,57,26573,10845
GJ_Sabarkantha,58,19391,16299
GJ_Sabarkantha,59,19938,15504
GJ_Sabarkantha,60,13173,13374
GJ_Sabarkantha,61,4910,8017
GJ_Sabarkantha,62,5166,843
GJ_Sabarkantha,63,14738,3746
GJ_Sabarkantha,64,19417,5646
GJ_Sabarkantha,65,33754,3200
GJ_Sabarkantha,66,33424,4822
GJ_Sabarkantha,67,65627,9289
GJ_Sabarkantha,68,24159,6262
GJ_Sabarkantha,69,12374,5281
GJ_Sabarkantha,70,19397,9105
GJ_Sabarkantha,71,24328,9867
GJ_Sabarkantha,72,28460,10617
GJ_Sabarkantha,73,73440,14653
GJ_Sabarkantha,74,67950,25159
GJ_Surat,1,0,0
GJ_Surat,2,0,0
GJ_Surat,3,0,0
GJ_Surat,4,0,0
GJ_Surat,5,0,0
GJ_Surat,6,0,0
GJ_Surat,7,0,0
GJ_Surat,8,0,0
GJ_Surat,9,0,0
GJ_Surat,10,0,0
GJ_Surat,11,0,0
GJ_Surat,12,0,0
GJ_Surat,13,0,0
GJ_Surat,14,0,0
GJ_Surat,15,0,0
GJ_Surat,16,0,0
GJ_Surat,17,0,0
GJ_Surat,18,0,0
GJ_Surat,19,0,0
GJ_Surat,20,0,0
GJ_Surat,21,0,0
GJ_Surat,22,0,0
GJ_Surat,23,0,0
GJ_Surat,24,0,0
GJ_Surat,25,0,0
GJ_Surat,26,0,0
GJ_Surat,27,0,0
GJ_Surat,28,0,0
GJ_Surat,29,0,0
GJ_Surat,30,0,0
GJ_Surat,31,0,0
GJ_Surat,32,0,0
GJ_Surat,33,0,0
GJ_Surat,34,0,0
GJ_Surat,35,0,0
GJ_Surat,36,0,0
GJ_Surat,37,0,0
GJ_Surat,38,0,0
GJ_Surat,39,0,0
GJ_Surat,40,0,0
GJ_Surat,41,0,0
GJ_Surat,42,0,0
GJ_Surat,43,0,0
GJ_Surat,44,0,0
GJ_Surat,45,4259,0
GJ_Surat,46,14030,0
GJ_Surat,47,17246,0
GJ_Surat,48,11088,0
GJ_Surat,49,4240,5579
GJ_Surat,50,602,8948
GJ_Surat,51,18144,11158
GJ_Surat,52,36711,5406
GJ_Surat,53,9859,2416
GJ_Surat,54,0,0
GJ_Surat,55,328114,8036
GJ_Surat,56,173701,8914
GJ_Surat,57,65349,24805
GJ_Surat,58,41632,43815
GJ_Surat,59,39639,51634
GJ_Surat,60,50301,41847
GJ_Surat,61,48439,54990
GJ_Surat,62,32595,977
GJ_Surat,63,131279,9809
GJ_Surat,64,146473,7339
GJ_Surat,65,133599,19202
GJ_Surat,66,158767,18277
GJ_Surat,67,177460,73622
GJ_Surat,68,102040,81627
GJ_Surat,69,36686,28647
GJ_Surat,70,84132,56721
GJ_Surat,71,103344,55379
GJ_Surat,72,93285,42841
GJ_Surat,73,156210,74126
GJ_Surat,74,274640,46433
GJ_Surat,1,0,0
GJ_Surat,2,0,0
GJ_Surat,3,0,0
GJ_Surat,4,0,0
GJ_Surat,5,0,0
GJ_Surat,6,0,0
GJ_Surat,7,0,0
GJ_Surat,8,0,0
GJ_Surat,9,0,0
GJ_Surat,10,0,0
GJ_Surat,11,0,0
GJ_Surat,12,0,0
GJ_Surat,13,0,0
GJ_Surat,14,0,0
GJ_Surat,15,0,0
GJ_Surat,16,0,0
GJ_Surat,17,0,0
GJ_Surat,18,0,0
GJ_Surat,19,0,0
GJ_Surat,20,0,0
GJ_Surat,21,0,0
GJ_Surat,22,0,0
GJ_Surat,23,0,0
GJ_Surat,24,0,0
GJ_Surat,25,0,0
GJ_Surat,26,0,0
GJ_Surat,27,0,0
GJ_Surat,28,0,0
GJ_Surat,29,0,0
GJ_Surat,30,0,0
GJ_Surat,31,0,0
GJ_Surat,32,0,0
GJ_Surat,33,0,0
GJ_Surat,34,0,0
GJ_Surat,35,0,0
GJ_Surat,36,0,0
GJ_Surat,37,0,0
GJ_Surat,38,0,0
GJ_Surat,39,0,0
GJ_Surat,40,0,0
GJ_Surat,41,0,0
GJ_Surat,42,0,0
GJ_Surat,43,0,0
GJ_Surat,44,0,0
GJ_Surat,45,4259,0
GJ_Surat,46,14030,0
GJ_Surat,47,17246,0
GJ_Surat,48,11088,0
GJ_Surat,49,4240,5579
GJ_Surat,50,602,8948
GJ_Surat,51,18144,11158
GJ_Surat,52,36711,5406
GJ_Surat,53,9859,2416
GJ_Surat,54,0,0
GJ_Surat,55,328114,8036
GJ_Surat,56,173701,8914
GJ_Surat,57,65349,24805
GJ_Surat,58,41632,43815
GJ_Surat,59,39639,51634
GJ_Surat,60,50301,41847
GJ_Surat,61,48439,54990
GJ_Surat,62,32595,977
GJ_Surat,63,131279,9809
GJ_Surat,64,146473,7339
GJ_Surat,65,133599,19202
GJ_Surat,66,158767,18277
GJ_Surat,67,177460,73622
GJ_Surat,68,102040,81627
GJ_Surat,69,36686,28647
GJ_Surat,70,84132,56721
GJ_Surat,71,103344,55379
GJ_Surat,72,93285,42841
GJ_Surat,73,156210,74126
GJ_Surat,74,274640,46433
GJ_Surendranagar,1,0,0
GJ_Surendranagar,2,0,0
GJ_Surendranagar,3,0,0
GJ_Surendranagar,4,0,0
GJ_Surendranagar,5,0,0
GJ_Surendranagar,6,0,0
GJ_Surendranagar,7,0,0
GJ_Surendranagar,8,0,0
GJ_Surendranagar,9,0,0
GJ_Surendranagar,10,0,0
GJ_Surendranagar,11,0,0
GJ_Surendranagar,12,0,0
GJ_Surendranagar,13,0,0
GJ_Surendranagar,14,0,0
GJ_Surendranagar,15,0,0
GJ_Surendranagar,16,0,0
GJ_Surendranagar,17,0,0
GJ_Surendranagar,18,0,0
GJ_Surendranagar,19,0,0
GJ_Surendranagar,20,0,0
GJ_Surendranagar,21,0,0
GJ_Surendranagar,22,0,0
GJ_Surendranagar,23,0,0
GJ_Surendranagar,24,0,0
GJ_Surendranagar,25,0,0
GJ_Surendranagar,26,0,0
GJ_Surendranagar,27,0,0
GJ_Surendranagar,28,0,0
GJ_Surendranagar,29,0,0
GJ_Surendranagar,30,0,0
GJ_Surendranagar,31,0,0
GJ_Surendranagar,32,0,0
GJ_Surendranagar,33,0,0
GJ_Surendranagar,34,0,0
GJ_Surendranagar,35,0,0
GJ_Surendranagar,36,0,0
GJ_Surendranagar,37,0,0
GJ_Surendranagar,38,0,0
GJ_Surendranagar,39,0,0
GJ_Surendranagar,40,0,0
GJ_Surendranagar,41,0,0
GJ_Surendranagar,42,0,0
GJ_Surendranagar,43,0,0
GJ_Surendranagar,44,0,0
GJ_Surendranagar,45,1053,0
GJ_Surendranagar,46,3073,0
GJ_Surendranagar,47,3811,0
